S.No.,Company,Job ID,Function,Location,Title,Description,Posted On,Page Number
90,Deloitte,73743,,Mumbai,Senior Executive | Mumbai | External Communications,"Job description of Business Communicator

Marketing, Brand & Communications

Title: Senior Executive

Location: Mumbai

 

Role: Business Communicator, Marketing, Brand & Communications

The Business Communicator specialist will act as a single point of contact for Deloitte’s subject matter experts and will be responsible in creating eminence for the organisation and/or the business through marketing campaigns, media and social media engagements, speaker and other external opportunities. The specialist is also expected to have experience in building media relations and should be capable of steering strategic and integrated marketing campaigns for the businesses.

 

The individual will also support the Marketing, Brand and Communications team on other eminence activities as and when required.

 

Job responsibilities: 

As a communications specialist in the team (and part of the Marketing, Brand and Communications function), you will plan and implement external and marketing communications campaigns for the organisation in general and specific to some of our business areas and industry practices.

You will support and assist the lead manager who also acts as a SPOC to the assigned business/industry practice (internal client) and will coordinate initiatives with specialised teams within Marketing, Brand and Communications and externally with the PR firm. The SPOC plays a key role in advising internal stakeholders on marketing, brand and communication campaigns and other related initiatives.

About the role:

·       Corporate communication

·       Media relations

·       Industry research and analysis

·       Issues management activities

·       Writing press, social media communications and other external outreach materials

·       Support the execution of marketing and brand initiatives

·       Liaison with internal teams and external vendors as you deliver on the above activities

·       Measure, track, and analyse the value delivered, as defined.

It is important that you adhere to and comply with all internal processes and quality standards.

Qualifications:

·       A professional with 3-5 years’ experience

·       Holds a Bachelor’s degree

·       Experience in public relations, integrated marketing communications either with a large organisation or a professional services firm would be preferred.

·       Proficient in English and one another language – speak, write, and edit

·       Experience in working with multiple teams.

·       Experience in using emerging technologies for effective communications

 

Qualities:

·       Aligned with our shared values

·       A passionate communicator

·       Ability to work in collaboration with multiple internal and external stakeholders

·       Ability to support our areas of business and industry focus areas.

·       Excited about emerging technologies and adopting them to enable effective communications.

·       Executive presence while engaging with internal and external stakeholders

·       Ability to manage and lead multiple projects simultaneously.

·       Participates in discussions by sharing knowledge, experience and expressing opinions","Oct 28, 2024",4
92,Deloitte,70244,,Chennai,Consulting_ET&P_SAP ABAP_Senior Consultant,"Level: Senior Consultant

Years of Experience: 6-9 years

SAP ABAP with HANA Implementation","Oct 28, 2024",4
94,Deloitte,68267,,Hyderabad,Consulting - ET&P - SAP ACM - Senior consultant,"S/4 Procure to Pay skillset (Direct Procurement, Agro, Co-man)

 

5-8 years of experience.
Experience with SAP Agriculture Contract Management (ACM) is a Must to have.
Experience configuring, deploying and managing SAP ERP with a focus on one of more these areas of SAP S/4 MM and cross integration with Production Planning (PP), IBP, Order to Cash & Finance.
Deep and broad S4 Procure to Pay Experience.
Strong experience with end-to-end process design and development and integration with cross functional areas within SAP.
Knowledge and experience in the following tools, disciplines and processes are nice to have SAP Solman, Azure, ALM, ARIS and MS Project
Experience working on 2 or more S4/HANA deployments.
Experience with master data validation (ad hoc query building is preferred), variant maintenance, understanding batch jobs, output determination, constant table maintenance, BRF+ table maintenance.
Experience with the following tools is preferred: Solution Manager, ChaRM, Ctrl M (or other batch job planning tool).
Solves highly complex problems within the work team, and with cross functional teams
Strong influencing, facilitating, and consulting skills in working with stakeholders at all levels in the organization and across departments.
Ability to quickly adapt to changes in timelines and sequences.
Demonstrated ability to effectively communicate with all levels of the organization.
Ability to work flexible hours based on varying business requirements.
Adaptability and flexibility including ability to manage deadline pressure, ambiguity and change","Oct 28, 2024",4
96,Deloitte,73552,,Delhi,"Consultant | Others | Delhi & Hyderabad | Operations, Industry & Domain Solutions","Qualification:

Bachelor's/ Master's and advanced degrees in specific disciplines, MBA from Tier-1 institutes




Relevant Experience:

- Minimum 2 - 5 years of management consulting / industry experience in Dairy, Livestock Feed, F&B, Spices and Edible Oil sector

- Experience in handling projects related to Sales Acceleration, Cost Optimization, GTM Strategy, Market Assessment, Digital Transformation, Commercial Due Diligence and Business Process Transformation work

- Strong business acumen and entrepreneurial skills with an ability to think creatively and drive solutions to complex business problems

- Adept in handling team / projects and deliver results under tight turn around timelines

- Strong research, analytical, report writing and presentation abilities","Oct 28, 2024",4
98,Deloitte,73786,,Hyderabad,Consultant | Selenium | Hyderabad | Engineering,"Java, Selenium, Cucumber BDD, Serenity, REST Assured, JIRA, Agile) combined with intermediate SQL skills - 




Need independent Engineer","Oct 28, 2024",4
100,Deloitte,73785,,Hyderabad,Senior Consultant | Selenium | Hyderabad | Engineering,"Java, Selenium, Cucumber BDD, Serenity, REST Assured, JIRA, Agile) combined with intermediate SQL skills - 




Need independent Engineer","Oct 28, 2024",4
102,Deloitte,72471,,Bengaluru,Consultant | Automation Testing | Bengaluru | Engineering,Client select,"Oct 28, 2024",4
104,Deloitte,72472,,Bengaluru,Senior Consultant | Automation | Bengaluru | Engineering,NA,"Oct 28, 2024",4
106,Deloitte,70752,,Bengaluru,Consulting-ET&P-SAP ABAP EWM-Consultant,"At least minimum 4+ yrs of experience in SAP ABAP & EWM.

ABAP-EWM with good exposure in RF Programming, PPF and Queue handling and understanding of EWM process functionally.

Alteast one end to end implementation exp.","Oct 27, 2024",4
108,Deloitte,69271,,Bengaluru,T&T - HC: OT- Change Management- Executive Director,"Deloitte is where you’ll find unrivaled opportunities to succeed and realize your full potential.

 

The Team

Today’s business challenges present a new wave of HR, talent and organization priorities. Deloitte’s Human Capital services leverage research, analytics, and industry insights to help design and execute critical programs from business driven HR to innovative talent, leadership, and change programs. Learn more about Human Capital Practice

 

Work you’ll do

 

The primary role of an Associate Director is to help clients drive alignment with their business, improve organizational and human resource performance and establish a culture focused on adding business value. S/He is also responsible to advise clients through critical and complex issues, while allowing oneself to develop personally and professionally

As an Associate Director within the Organization Transformation (OT), following activities within the firm need to be performed:

Business Development:
Mapping the market and independently/jointly identifying and leading pursuits across industry verticals and offerings.
Supporting the firm's key account strategy by driving focus on critical accounts for the practice as well as support national/global accounts.
Crafting and representing the point of view in external and internal [cross-functional, multi-disciplinary] forums, independently or in alignment with the larger firm perspective. Leading solution definition by weaving together the client's perspective with expertise and creating/communicating a compelling value proposition for clients. Ensuring adherence to commercial, independence and risk guidelines.
Ability to take responsibility for managing large accounts.

 

Client Delivery:
Playing the role of a Subject Matter Expert in change management to drive execution excellence.
Reviewing frameworks, processes and deliverables to ensure alignment with risk, quality and delivery excellence guidelines.
Mentor and coach the professional development of Analyst, Consultants, Senior Consultants and other team members
Develop, monitor, evaluate and refine change management strategy in accordance with organizational culture, taking into consideration interests of relevant stakeholders while building an environment conducive for change management
Manage and expand client relationships

 

Thought Leadership:
Partnering with the larger team to author/curate/contribute in developing the research base of the practice.
Work with member firms globally to understand the Deloitte capability repertoire and look at how to position that in the Indian context more effectively.

 

Practice Management:
Support strategy development and deployment for the practice. Drive focus on key processes at an Organization level e.g. capability building, etc.
Ability to handle unfamiliar tasks and situations; anticipates changes in the internal and external environment to prepare oneself for uncertain situation, and is comfortable with uncertainty, unpredictability, conflicting directions, and multiple demands

 

Team Management:
Leading a team of consultants / senior consultants in project contexts as well as a people manager.
Utilizing logical, systematic and orderly procedures to identify/assign resources (human or other resources) for one's self or the team to meet the objectives in optimal fashion.
Providing feedback and helping them develop by balancing their aspirations with firm/practice expectations.

 

Subject matter expertise in below areas
Change management
End to end business processes and Technological disruptions (ERP, AI, RPA, Blockchain etc.)
Project management
Senior stakeholder management
Leadership alignment
Future of work force (like hands on experience with Cognitive technologies, AI, RPA, Next gen process design, implementation etc.).

 

 Skills required

Engaging with business leaders and being a catalyst for transformation.
Subject Matter Expert experience with a good grasp of business practices.
Skilled in facilitating and encouraging collaboration amongst team members, and is capable of motivating teams to maximize performance.
Confident and effective in recognizing and managing potential issues during client assignments.
Ability to build and manage client relationships.
Experience of working on projects gained working within a professional services firm, global consultancy firm and/or large private and/or public sector organizations.
Experience managing small to medium teams within a complex environment.
Prior experience in leading medium to large engagements for client’s independently.
Bachelor's / Post Graduation Diploma / Master’s Degree in Business, Economics, Human Resource Management, Psychology, Sociology, Information Technology, Hard Science or other relevant field.
Relevant work experience of at least 8-10 years in Transformational Change/ Cultural Change/ ERP implementation
This role involves extensive travel.

 

Your role as a leader

 

At Deloitte India, we believe in the importance of leadership at all levels. We expect our people to embrace and live our purpose by challenging themselves to identify issues that are most important for our clients, our people, and for society and make an impact that matters.

 

Develops self by actively seeking opportunities for growth, shares knowledge and experiences with others, and acts as a strong brand ambassador.
Understands objectives for clients and Deloitte, aligns own work to objectives and sets personal priorities.
Seeks opportunities to challenge self; teams with others across businesses and borders to deliver and takes accountability for own and team results.
Identifies and embraces our purpose and values and puts these into practice in their professional life.
Leads the review of client organisational systems, processes and policies to identify areas for potential change.
Builds relationships and communicates effectively in order to positively influence peers and other stakeholders","Oct 27, 2024",4
110,Deloitte,70793,,Bengaluru,Technology & Transformation - EAD- Manager - Program Manager,"Your potential, unleashed.

 

India’s impact on the global economy has increased at an exponential rate and Deloitte presents an opportunity to unleash and realise your potential amongst cutting edge leaders, and organisations shaping the future of the region, and indeed, the world beyond.

 

At Deloitte, your whole self to work, every day. Combine that with our drive to propel with purpose and you have the perfect playground to collaborate, innovate, grow, and make an impact that matters.

 

The team
 

Deloitte’s Cloud Engineering services are your entry point on the Cloud journey, setting the goals, pace, and direction to fit your business objectives. Services include readiness, strategy, business case development, architecture and planning, governance and policy, and operating model transformation. 
 

Your work profile

 

As a Manager in our Ead Engineering Team you’ll build and nurture positive working relationships with teams and clients with the intention to exceed client expectations: -

 

Understand existing processes and facilitate change requirements as part of a structured change control process.
Experience of architecture, design, and implementation of complex, highly available and highly scalable Cloud solutions
Strong knowledge in Cloud-best practices and hands-on experience in design, implementation, and/or support
Experience in a broad set of technologies related to IT infrastructure and cloud to drive the adoption of Cloud in enabling the transition from traditional platforms to cloud-ready architectures.
Solve day-to-day issues arising while running robotics processes and provide timely resolutions.

 

 

Desired qualifications

10+ years of experience in software solution design
Atleast 3+ years of experience in architecture and solution design for cloud native applications
Solid hands-on experience in AWS Cloud Design and Deployment
Experience in AWS IoT, DynamoDB, Lambda, AWS Timestream , API Gateway and serverless.com(SLS)
Experience in front-end frameworks React Js, bootstrap or Material UI
Experience in Nodejs and Typescript etc.,
Experience in Microservices Architecture with Deep knowledge on Edge environments
Good Knowledge on Cloud security & security design control implementation
Experience in DevOps, Release Engineering (CI/CD) and Configuration Management
Expertise in developing Infrastructure as Code using Terraform, CDK, SAM or CloudFormation
AWS Certified Solution Architect Associate(or Professional)

Location and way of working

Base location: Bangalore
This profile involves frequent / occasional travelling to client locations OR this profile does not involve extensive travel for work.
Hybrid is our default way of working. Each domain has customised the hybrid approach to their unique needs.

 

Your role as a Manager

 

We expect our people to embrace and live our purpose by challenging themselves to identify issues that are most important for our clients, our people, and for society.

 

In addition to living our purpose, Manager across our organization must strive to be:

 

Inspiring - Leading with integrity to build inclusion and motivation
Committed to creating purpose - Creating a sense of vision and purpose
Agile - Achieving high-quality results through collaboration and Team unity
Skilled at building diverse capability - Developing diverse capabilities for the future
Persuasive / Influencing - Persuading and influencing stakeholders
Collaborating - Partnering to build new solutions
Delivering value - Showing commercial acumen
Committed to expanding business - Leveraging new business opportunities
Analytical Acumen - Leveraging data to recommend impactful approach and solutions through the power of analysis and visualization
Effective communication – Must be well abled to have well-structured and well-articulated conversations to achieve win-win possibilities
Engagement Management / Delivery Excellence - Effectively managing engagement(s) to ensure timely and proactive execution as well as course correction for

the success of engagement(s)

Managing change - Responding to changing environment with resilience
Managing Quality & Risk - Delivering high quality results and mitigating risks with utmost integrity and precision
Strategic Thinking & Problem Solving - Applying strategic mindset to solve business issues and complex problems
Tech Savvy - Leveraging ethical technology practices to deliver high impact for clients and for Deloitte
Empathetic leadership and inclusivity - creating a safe and thriving environment where everyone's valued for who they are, use empathy to understand others to adapt our behaviours and attitudes to become more inclusive. 

 

 We recognise there is no one size fits all career path, and global, cross-business mobility and up / re-skilling are all within the range of possibilities to shape a unique and fulfilling career. Know more about Life at Deloitte.

 

 

Everyone’s welcome… entrust your happiness to us                                                                                                                 

                                                                                                                

Our workspaces and initiatives are geared towards your 360-degree happiness. This includes specific needs you may have in terms of accessibility, flexibility, safety and security, and caregiving. Here’s a glimpse of things that are in store for you.  

 

 

Interview tips

 

We want job seekers exploring opportunities at Deloitte to feel prepared, confident and comfortable. To help you with your interview, we suggest that you do your research, know some background about the organisation and the business area you’re applying to. Check out recruiting tips from Deloitte professionals.","Oct 27, 2024",4
112,Deloitte,72113,,Bengaluru,Risk Regulatory Forensic - FFC - AML / KYC,"Your potential, unleashed.

 

India’s impact on the global economy has increased at an exponential rate and Deloitte presents an opportunity to unleash and realize your potential amongst cutting edge leaders, and organizations shaping the future of the region, and indeed, the world beyond.

 

At Deloitte, your whole self to work, every day. Combine that with our drive to propel with purpose and you have the perfect playground to collaborate, innovate, grow, and make an impact that matters.

 

The Team
Financial Crime Compliance team provides proactive guidance to mitigate risks such as corruption, financial crime, fraud, and cybercrime. Leveraging global expertise, we help organizations swiftly respond to crises and protect their brand reputation through actionable advice and effective risk management strategies. Learn more about our Financial Advisory Practice

 

About the Role

 

As a Manager in our Financial Crime Compliance Team, you’ll build and nurture positive working relationships with teams and clients with the intention to exceed client expectations: -

 

Work you’ll do

 

As a Senior Executive in our Forensic & Disputes team you’ll have experience in AML, Sanctions, KYC and Transaction Monitoring and with demonstrated view on overall AML program requirements for financial services industry. In order to be considered for the role, you must clearly be able to demonstrate the following but not limited to:

 

Good understanding of AML concepts and ability to articulate knowledge of latest trends and developments in the area of AML (e.g., FATF standards, Wolfsberg principles, Prevention of Money Laundering Act,2002, Bank Secrecy Act, US Patriot Act).
Excellent communication and presentation skills, team attitude and client focus.
A self-starter approach, keen to learn and build expertise.
Conduct research that utilized internal and external public and private databases to compile a portfolio of information on funds transfer and or check instrument products/transactions.
Responsible for identifying and researching patterns, trends and anomalies in complex transactional and customer data to detect, prevent, mitigate and report suspicious activity related to money laundering, terrorist financing and structuring.
Perform company research using various online platforms and publicly available information.
Review Consumer customers identified as requiring further analysis and make risk decisions based upon Know Your Customer (KYC) standards.
Hands on experience in conducting KYC checks, undertaking enhanced due diligence, remediating KYC files, AML/CFT alert investigation and analysis, preparing suspicious activity reports/ cash transaction reports and sanctions screening.
Conduct investigations on Cases and Alerts produced through the banks automated Anti-Money Laundering System or through internal referrals, or 90 Day SAR Reviews
CFE/ACAMS or any Financial Crime certification will be an added advantage.
Should have good people management and stakeholder management skills.
Should possess Strong Microsoft Office internet and computer skills.
Strong written English skills.

 

Qualifications

 

Relevant experience of AML compliance/consulting/banking experience.
Financial Services or AML Advisory Experience.
AML Policy/Program Development or Review.
AML Gap Assessment.
AML Risk Assessment.
AML Transaction Monitoring (Suspicious Activity Monitoring - SAR).
Know Your Customer (KYC).
AML Remediation.
AML/Transaction Monitoring Systems Review/Implementation.
Sanctions, PEP and Negative News Screening.
OFAC Testing.
AML transaction monitoring system implementation.
Reporting and optimization of AML processes.
AML remediation and mitigation of process and controls risk.

 

Location and way of working

Base location: Bangalore
You are expected to work from office or from client location as per the project need.
It will be a contractual role for two year and then you will be transferred to client payroll subject to individual performance and  business requirement.   

Your role as a Manager

 

We expect our people to embrace and live our purpose by challenging themselves to identify issues that are most important for our clients, our people, and for society.

 

In addition to living our purpose, Manager across our organization must strive to be:

 

Inspiring - Leading with integrity to build inclusion and motivation
Committed to creating purpose - Creating a sense of vision and purpose
Agile - Achieving high-quality results through collaboration and Team unity
Skilled at building diverse capability - Developing diverse capabilities for the future
Persuasive / Influencing - Persuading and influencing stakeholders
Collaborating - Partnering to build new solutions
Delivering value - Showing commercial acumen
Committed to expanding business - Leveraging new business opportunities
Analytical Acumen - Leveraging data to recommend impactful approach and solutions through the power of analysis and visualization
Effective communication – Must be well abled to have well-structured and well-articulated conversations to achieve win-win possibilities
Engagement Management / Delivery Excellence - Effectively managing engagement(s) to ensure timely and proactive execution as well as course correction for

the success of engagement(s)

Managing change - Responding to changing environment with resilience
Managing Quality & Risk - Delivering high quality results and mitigating risks with utmost integrity and precision
Strategic Thinking & Problem Solving - Applying strategic mindset to solve business issues and complex problems
Tech Savvy - Leveraging ethical technology practices to deliver high impact for clients and for Deloitte
Empathetic leadership and inclusivity - creating a safe and thriving environment where everyone's valued for who they are, use empathy to understand others to adapt our behaviors and attitudes to become more inclusive. 

 

 We recognise there is no one size fits all career path, and global, cross-business mobility and up / re-skilling are all within the range of possibilities to shape a unique and fulfilling career. Know more about Life at Deloitte.

 

Everyone’s welcome… entrust your happiness to us                                                                                                                 

                                                                                                                

Our workspaces and initiatives are geared towards your 360-degree happiness. This includes specific needs you may have in terms of accessibility, flexibility, safety and security, and caregiving. Here’s a glimpse of things that are in store for you. 

 

Interview tips

 

We want job seekers exploring opportunities at Deloitte to feel prepared, confident and comfortable. To help you with your interview, we suggest that you do your research, know some background about the organisation and the business area you’re applying to. Check out recruiting tips from Deloitte professionals.","Oct 27, 2024",4
114,Deloitte,72120,,Bengaluru Eco space,"Strategy, Risk and Transactions_Forensic & Financial Crime_1 year contract_KYC/AML","Your potential, unleashed. 

 

India’s impact on the global economy has increased at an exponential rate and Deloitte presents an opportunity to unleash and realize your potential amongst cutting edge leaders, and organizations shaping the future of the region, and indeed, the world beyond. 

 

At Deloitte, your whole self to work, every day. Combine that with our drive to propel with purpose and you have the perfect playground to collaborate, innovate, grow, and make an impact that matters. 

 

The Team 
Financial Crime Compliance team provides proactive guidance to mitigate risks such as corruption, financial crime, fraud, and cybercrime. Leveraging global expertise, we help organizations swiftly respond to crises and protect their brand reputation through actionable advice and effective risk management strategies. Learn more about our Financial Advisory Practice 

 

About the Role  

 

As a SE/AM in our Financial Crime Compliance Team, you’ll build and nurture positive working relationships with teams and clients with the intention to exceed client expectations: - 

 

Work you’ll do 

 

As a SE/AM in our Forensic & Disputes team you’ll have experience in AML, Sanctions, KYC and Transaction Monitoring and with demonstrated view on overall AML program requirements for financial services industry. In order to be considered for the role, you must clearly be able to demonstrate the following but not limited to: 

 

Good understanding of AML concepts and ability to articulate knowledge of latest trends and developments in the area of AML (e.g., FATF standards, Wolfsberg principles, Prevention of Money Laundering Act,2002, Bank Secrecy Act, US Patriot Act). 

Excellent communication and presentation skills, team attitude and client focus. 

A self-starter approach, keen to learn and build expertise. 

Conduct research that utilized internal and external public and private databases to compile a portfolio of information on funds transfer and or check instrument products/transactions. 

Responsible for identifying and researching patterns, trends and anomalies in complex transactional and customer data to detect, prevent, mitigate and report suspicious activity related to money laundering, terrorist financing and structuring. 

Perform company research using various online platforms and publicly available information. 

Review Consumer customers identified as requiring further analysis and make risk decisions based upon Know Your Customer (KYC) standards. 

Hands on experience in conducting KYC checks, undertaking enhanced due diligence, remediating KYC files, AML/CFT alert investigation and analysis, preparing suspicious activity reports/ cash transaction reports and sanctions screening. 

Conduct investigations on Cases and Alerts produced through the banks automated Anti-Money Laundering System or through internal referrals, or 90 Day SAR Reviews 

CFE/ACAMS or any Financial Crime certification will be an added advantage. 

Should have good people management and stakeholder management skills. 

Should possess Strong Microsoft Office internet and computer skills. 

Strong written English skills. 

 

Qualifications 

 

Relevant experience of AML compliance/consulting/banking experience. 

Financial Services or AML Advisory Experience. 

AML Policy/Program Development or Review. 

AML Gap Assessment. 

AML Risk Assessment. 

AML Transaction Monitoring (Suspicious Activity Monitoring - SAR). 

Know Your Customer (KYC). 

AML Remediation. 

AML/Transaction Monitoring Systems Review/Implementation. 

Sanctions, PEP and Negative News Screening. 

OFAC Testing. 

AML transaction monitoring system implementation. 

Reporting and optimization of AML processes. 

AML remediation and mitigation of process and controls risk. 

 

Location and way of working 

Base location: Bangalore 

You are expected to work from office or from client location as per the project need. 

It will be a contractual role for two year and then you will be transferred to client payroll subject to individual performance and  business requirement.     

Your role as a SE/AM

 

We expect our people to embrace and live our purpose by challenging themselves to identify issues that are most important for our clients, our people, and for society.  

 

In addition to living our purpose, SE/AM across our organization must strive to be: 

 

Inspiring - Leading with integrity to build inclusion and motivation 

Committed to creating purpose - Creating a sense of vision and purpose 

Agile - Achieving high-quality results through collaboration and Team unity 

Skilled at building diverse capability - Developing diverse capabilities for the future 

Persuasive / Influencing - Persuading and influencing stakeholders 

Collaborating - Partnering to build new solutions 

Delivering value - Showing commercial acumen 

Committed to expanding business - Leveraging new business opportunities 

Analytical Acumen - Leveraging data to recommend impactful approach and solutions through the power of analysis and visualization 

Effective communication – Must be well abled to have well-structured and well-articulated conversations to achieve win-win possibilities 

Engagement Management / Delivery Excellence - Effectively managing engagement(s) to ensure timely and proactive execution as well as course correction for 

the success of engagement(s) 

Managing change - Responding to changing environment with resilience 

Managing Quality & Risk - Delivering high quality results and mitigating risks with utmost integrity and precision 

Strategic Thinking & Problem Solving - Applying strategic mindset to solve business issues and complex problems 

Tech Savvy - Leveraging ethical technology practices to deliver high impact for clients and for Deloitte 

Empathetic leadership and inclusivity - creating a safe and thriving environment where everyone's valued for who they are, use empathy to understand others to adapt our behaviors and attitudes to become more inclusive.","Oct 27, 2024",4
116,Deloitte,68060,,Delhi,Technology & Transformation - EAD- Engineering - KPN- Consultant/ Senior Consultant,"Skills

	

Open roles

	

Experience

	

Must Have

	

Good to have




Django CMS, Python

	

1

	

4-6 Years

	

Django CMS, Python

	

Java Spring Boot, JAXB as secondary skill.




Snowflake

	

3

	

2-7 Years

	

Snowflake, Snaplogic, Oracle PL/SQL, Control M, Scripting (Unix, PERL)

	

AWS




OAS Power BI

	

1

	

4-7 years

	

OBIEE/OAS

	

Power BI




Data Testing

	

3

	

2-7 Years

	

·       PL/SQL or Snowflake skills, able to read stored procedures complex query writing, arithmetic function, aggregate functions

	

·       Shell Scripting




·       Database testing of comparing data / logic between 2 databases

	

·       API testing (SOAP and REST)




·       Knowledge of ETL processes

	

·       Experience in automation using JAVA-Selenium and Python framework




·       Knowledge of data warehousing

	

·       Experience in behaviour driven development using tools like Gauge/Cucumber




 

	

·       Core Java should have experience in tools like TestNG, Junit, Maven etc.




 

	

·       Sound knowledge of finance domain




Application Support (Location - Delhi/NCR Must)

	

1

	

6-8 Years

	

o Database concepts (preferably Oracle) & SQL scripting, troubleshooting DB related issues

	

o UNIX shell scripting (LINUX preferred)




o Java / J2EE applications.

	

• Basic understanding of cloud services like, preferred AWS, MS Azure




• Experience working with enterprise messaging products (preferably MQ Series, Kafka)

	

• Understanding of the Investment Management industry.




• Experience using Scheduling tools (preferably Control-M).

	

• Basic understanding of shell scripting & Python




 

	

 




Java+AWS Developer

	

1

	

5-7 Years

	

Total 5 to 7 years of experience with application development in Java and related frameworks

	

Good analytical- problem solving skills and should be good with algorithms




Minimum 3 years of experience with Webservices & REST APIs

	

UML, Design patterns, data structures




Hibernate ( or JPA or iBatis)

	

Unix




Minimum 2 years of experience with cloud – any one of AWS/Azure

	

 




Minimum 2 years of experience with CSS, Java Script/jQuery or any other Java Script framework/library/ e.g. Angular, React

	

 




Hands on with coding and debugging. Should be able to write high quality code optimized for performance and scale

	

 




Java 8, Spring MVC, SpringBoot

	

 




Spring batch, Spring integration

	

 




Experience in CI/CD, TDD, DevOps

	

 




PL-SQL, JMS, IBM MQ

	

 




Semarchy/MDM

	

1

	

4-7 Years

	

• Proficient in Semarchy Xdm/MDM, good understanding of database concepts.

	

PL/SQL




• Should be able to create applications/model using semarchy xdm.




• Must know components like entity, validation, enricher, form, collection, stepper, action set, workflow etc.




• Should be able to create named query.




• Should have idea of how-to setup configuration part in semarchy like creating data location, Identity management, adding roles, user management, roles mapping, API key, Rest Client etc.




• Must know how to send data notification through semarchy to any consumer.




• Should be able to work on complex applications as per business needs.




• Should be able to mentor junior developers in team and assist them if they need help.




• Should be able to convert business requirement into technical design.




• Need to work with business teams to understand requirement and give them inputs as an SME.




• Need to estimate project work as and when a new requirement comes.




• Should have basic idea of semarchy infra related things so that you can address performance issues.




• Should have idea of tools like postman, winscp, control-m etc.




• Hands on with basic Unix commands.","Oct 26, 2024",4
118,Deloitte,72431,,Bengaluru,Senior Consultant | SAP EWM | Bengaluru | SAP,EWM experieced professional.,"Oct 26, 2024",4
120,Deloitte,72682,,Bengaluru,"Manager | Program Management, Delivery Excellence | Bengaluru | Engineering","Primary responsibilities: 

 

·      Technical Program Manager- Participate in the domain technical and business discussions relative to future architect direction.

·      Assist in the analysis, design and development of a roadmap and implementation based upon a current vs. future state in a cohesive architecture viewpoint.

·      Develop high level architecture aligning the business expectations and defining the project milestones

·      Assess the security gaps in the deployment and address them leading to Production

·      Manage the end to end delivery with product mind set.

·      Manage the strengthen the team synergy toward product mind set.\

Required experience: 

 

·      Must have

o  10+ years of experience in software solution design

o  Atleast 3+ years of experience in architecture and solution design for cloud native applications

o  Solid hands-on experience in AWS Cloud Design and Deployment

o  Experience in AWS IoT, DynamoDB, Lambda, AWS Timestream , API Gateway and serverless.com(SLS)

o  Experience in front-end frameworks React Js, bootstrap or Material UI

o  Experience in Nodejs and Typescript etc.,

o  Experience in Microservices Architecture with Deep knowledge on Edge environments

o  Good Knowledge on Cloud security & security design control implementation

o  Experience in DevOps, Release Engineering (CI/CD) and Configuration Management

o  Expertise in developing Infrastructure as Code using Terraform, CDK, SAM or CloudFormation

o  AWS Certified Solution Architect Associate(or Professional)","Oct 26, 2024",4
122,Deloitte,72706,,Bengaluru,Manager | Full stack - React + Node / NestJS | Bengaluru | Engineering,". Primary responsibilities: 

 

Technical Project Manager- Participate in the domain technical and business discussions relative to future architect direction.
Assist in the analysis, design and development of a roadmap and implementation based upon a current vs. future state in a cohesive architecture viewpoint.
Develop high level architecture aligning the business expectations and defining the project milestones
Assess the security gaps in the deployment and address them leading to Production
Manage the end to end delivery with product mind set.
Manage the strengthen the team synergy toward product mind set.




Required experience: 

 

Must have
10+ years of experience in software solution design
Atleast 3+ years of experience in architecture and solution design for cloud native applications
Solid hands-on experience in AWS Cloud Design and Deployment
Experience in AWS IoT, DynamoDB, Lambda, AWS Timestream , API Gateway and serverless.com(SLS)
Experience in front-end frameworks React Js, bootstrap or Material UI
Experience in Nodejs and Typescript etc.,
Experience in Microservices Architecture with Deep knowledge on Edge environments
Good Knowledge on Cloud security & security design control implementation
Experience in DevOps, Release Engineering (CI/CD) and Configuration Management
Expertise in developing Infrastructure as Code using Terraform, CDK, SAM or CloudFormation
AWS Certified Solution Architect Associate(or Professional)","Oct 26, 2024",4
